,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
6881,909352573,20200301,202003,2020,2020.1671,GOV,MINIST,,,,,,GOV,,,ARG,BUENOS AIRES,ARG,,,,,,,,1,36,36,3,1,4.0,12,2,12,1.24489901337879,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,20200301,https://www.gov.uk/government/news/minister-for-the-americas-attends-inauguration-of-uruguayan-president
6882,909352574,20200301,202003,2020,2020.1671,GOV,MINIST,,,,,,GOV,,,ARG,ARGENTINE,ARG,,,,,,,,1,46,46,4,1,7.0,4,2,4,1.24489901337879,4,"Montevideo, Montevideo, Uruguay",UY,UY10,-34.8581,-56.1708,-907764,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,20200301,https://www.gov.uk/government/news/minister-for-the-americas-attends-inauguration-of-uruguayan-president
6883,909352575,20200301,202003,2020,2020.1671,GOV,MINIST,,,,,,GOV,,,ARG,ARGENTINE,ARG,,,,,,,,1,46,46,4,1,7.0,4,2,4,1.24489901337879,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,20200301,https://www.gov.uk/government/news/minister-for-the-americas-attends-inauguration-of-uruguayan-president
6884,909352576,20200301,202003,2020,2020.1671,GOV,MINIST,,,,,,GOV,,,ARGGOV,ARGENTINA,ARG,,,,,GOV,,,1,46,46,4,1,7.0,4,2,4,1.24489901337879,4,"Montevideo, Montevideo, Uruguay",UY,UY10,-34.8581,-56.1708,-907764,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,20200301,https://www.gov.uk/government/news/minister-for-the-americas-attends-inauguration-of-uruguayan-president
6885,909352577,20200301,202003,2020,2020.1671,GOV,MINIST,,,,,,GOV,,,ARGGOV,ARGENTINE,ARG,,,,,GOV,,,1,46,46,4,1,7.0,8,2,8,1.24489901337879,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,20200301,https://www.gov.uk/government/news/minister-for-the-americas-attends-inauguration-of-uruguayan-president
6886,909352578,20200301,202003,2020,2020.1671,GOV,PRIME MINISTER,,,,,,GOV,,,BEL,BRUSSELS,BEL,,,,,,,,0,46,46,4,1,7.0,2,1,2,3.6548223350253903,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,50.8333,4.33333,-1955538,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,50.8333,4.33333,-1955538,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,50.8333,4.33333,-1955538,20200301,https://www.dailymail.co.uk/debate/article-8060555/MICHAEL-GOVE-Britain-use-recovered-sovereignty-force-good-world.html
6887,909352579,20200301,202003,2020,2020.1671,GOV,PRIME MINISTER,,,,,,GOV,,,BEL,BRUSSELS,BEL,,,,,,,,0,50,50,5,1,3.5,2,1,2,3.6548223350253903,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,50.8333,4.33333,-1955538,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,50.8333,4.33333,-1955538,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,50.8333,4.33333,-1955538,20200301,https://www.dailymail.co.uk/debate/article-8060555/MICHAEL-GOVE-Britain-use-recovered-sovereignty-force-good-world.html
6888,909352580,20200301,202003,2020,2020.1671,GOV,AUTHORITIES,,,,,,GOV,,,BUS,BUSINESS,,,,,,BUS,,,1,40,40,4,1,1.0,10,1,10,0.255102040816327,4,"Tirana, Tirane, Albania",AL,AL50,41.3275,19.8189,-108649,4,"Tirana, Tirane, Albania",AL,AL50,41.3275,19.8189,-108649,4,"Tirana, Tirane, Albania",AL,AL50,41.3275,19.8189,-108649,20200301,https://www.tiranatimes.com/?p=144372
6889,909352581,20200301,202003,2020,2020.1671,GOV,CONSULATE,,,,,,GOV,,,BUS,BUSINESS,,,,,,BUS,,,1,42,42,4,1,1.9,112,12,112,-3.6342011665297402,3,"Los Angeles County, California, United States",US,USCA,34.3667,-118.20100000000001,277283,3,"Los Angeles County, California, United States",US,USCA,34.3667,-118.20100000000001,277283,3,"Los Angeles County, California, United States",US,USCA,34.3667,-118.20100000000001,277283,20200301,https://madison.com/news/national/coronavirus-rumors-spread-on-app-cripple-la-s-koreatown/article_2a49d4b7-4f75-5091-ac27-5c075dd9a84b.html
6890,909352582,20200301,202003,2020,2020.1671,GOV,CHANCELLOR,,,,,,GOV,,,BUS,ENTREPRENEUR,,,,,,BUS,,,1,1712,171,17,4,-9.2,5,1,5,0.0,0,,,,,,,0,,,,,,,0,,,,,,,20200301,https://www.thetimes.co.uk/edition/news/chancellor-rishi-sunak-to-snatch-3bn-entrepreneurs-tax-relief-to-pay-for-the-north-nvx5zbq70
6891,909352583,20200301,202003,2020,2020.1671,GOV,MAYOR,,,,,,GOV,,,COP,POLICE,,,,,,COP,,,1,46,46,4,1,7.0,25,3,25,-0.659110956407057,0,,,,,,,0,,,,,,,0,,,,,,,20200301,https://cebudailynews.inquirer.net/291295/in-photos-gullas-pnp-lead-cleanup-drive-blessing-of-communal-toilet-in-brgy-tangke
6892,909352584,20200301,202003,2020,2020.1671,GOV,GOVERNMENT,,,,,,GOV,,,COP,DETECTIVE,,,,,,COP,,,0,71,71,7,2,7.4,42,7,42,-3.91028776412238,4,"Ahmedabad, Gujarat, India",IN,IN09,23.0333,72.6167,-2088270,4,"Ahmedabad, Gujarat, India",IN,IN09,23.0333,72.6167,-2088270,4,"Ahmedabad, Gujarat, India",IN,IN09,23.0333,72.6167,-2088270,20200301,https://mtstandard.com/news/national/govt-and-politics/ap-fact-check-trump-s-viral-spin-on-virus-dem/article_b2946f8b-2141-5347-b022-1f24de4a1178.html
6893,909352585,20200301,202003,2020,2020.1671,GOV,GOVERNMENT,,,,,,GOV,,,COP,DETECTIVE,,,,,,COP,,,0,71,71,7,2,7.4,28,7,28,-3.91028776412238,4,"Ahmedabad, Gujarat, India",IN,IN09,23.0333,72.6167,-2088270,4,"Ahmedabad, Gujarat, India",IN,IN09,23.0333,72.6167,-2088270,3,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658,20200301,https://mtstandard.com/news/national/govt-and-politics/ap-fact-check-trump-s-viral-spin-on-virus-dem/article_b2946f8b-2141-5347-b022-1f24de4a1178.html
6894,909352586,20200301,202003,2020,2020.1671,GOV,MAYOR,,,,,,GOV,,,COPMIL,POLICE,,,,,,COP,MIL,,1,46,46,4,1,7.0,5,1,5,0.8695652173913001,0,,,,,,,0,,,,,,,0,,,,,,,20200301,https://cebudailynews.inquirer.net/291295/in-photos-gullas-pnp-lead-cleanup-drive-blessing-of-communal-toilet-in-brgy-tangke
6895,909352587,20200301,202003,2020,2020.1671,GOV,PRESIDENT,,,,,,GOV,,,CVL,COMMUNITY,,,,,,CVL,,,0,40,40,4,1,1.0,3,1,3,1.21432908318154,3,"Charleston, South Carolina, United States",US,USSC,32.7766,-79.9309,1221516,3,"Charleston, South Carolina, United States",US,USSC,32.7766,-79.9309,1221516,3,"Charleston, South Carolina, United States",US,USSC,32.7766,-79.9309,1221516,20200301,https://www.pulse.com.gh/the-new-york-times/world/were-the-base-black-democrats-in-south-carolina-want-to-send-a-message/k8lcnwn
6896,909352588,20200301,202003,2020,2020.1671,GOV,GOVERNMENT,,,,,,GOV,,,CVL,TRAVELLER,,,,,,CVL,,,1,52,52,5,1,3.5,10,1,10,-3.3210332103321005,4,"Southport, Queensland, Australia",AS,AS04,-27.9667,153.4,-1601419,4,"Southport, Queensland, Australia",AS,AS04,-27.9667,153.4,-1601419,4,"Southport, Queensland, Australia",AS,AS04,-27.9667,153.4,-1601419,20200301,https://thewest.com.au/news/health/dutton-defends-iran-virus-travel-ban-ng-s-1997971
6897,909352589,20200301,202003,2020,2020.1671,GOV,GOVERNMENT,,,,,,GOV,,,CVL,TRAVELLER,,,,,,CVL,,,1,52,52,5,1,3.5,10,1,10,-3.3210332103321005,1,Iran,IR,IR,32.0,53.0,IR,1,Iran,IR,IR,32.0,53.0,IR,1,Iran,IR,IR,32.0,53.0,IR,20200301,https://thewest.com.au/news/health/dutton-defends-iran-virus-travel-ban-ng-s-1997971
6898,909352590,20200301,202003,2020,2020.1671,GOV,EMBASSY,,,,,,GOV,,,CVL,TRAVELER,,,,,,CVL,,,0,111,111,11,3,-2.0,10,2,10,4.98794918903969,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,20200301,https://www.prweb.com/releases/embassy_suites_by_hilton_in_cary_renovation_transformation_complete/prweb16945678.htm
6899,909352591,20200301,202003,2020,2020.1671,GOV,PRESIDENT,,,,,,GOV,,,DEU,GERMANY,DEU,,,,,,,,1,36,36,3,1,4.0,1,1,1,1.7331022530329299,4,"Waddesdon, Buckinghamshire, United Kingdom",UK,UKB9,51.8333,-0.916667,-2610744,4,"Waddesdon, Buckinghamshire, United Kingdom",UK,UKB9,51.8333,-0.916667,-2610744,4,"Waddesdon, Buckinghamshire, United Kingdom",UK,UKB9,51.8333,-0.916667,-2610744,20200301,https://www.belfasttelegraph.co.uk/news/uk/pm-thatcher-named-outfits-after-gorbachev-and-wogan-in-clothing-diary-39002234.html
6900,909352592,20200301,202003,2020,2020.1671,GOV,PRESIDENT,,,,,,GOV,,,DEU,GERMANY,DEU,,,,,,,,1,36,36,3,1,4.0,1,1,1,1.7331022530329299,1,Germany,GM,GM,51.5,10.5,GM,1,Germany,GM,GM,51.5,10.5,GM,1,Germany,GM,GM,51.5,10.5,GM,20200301,https://www.belfasttelegraph.co.uk/news/uk/pm-thatcher-named-outfits-after-gorbachev-and-wogan-in-clothing-diary-39002234.html
6901,909352593,20200301,202003,2020,2020.1671,GOV,PRIME MINISTER,,,,,,GOV,,,FRA,BURGUNDY,FRA,,,,,,,,1,831,83,8,2,5.0,1,1,1,1.7331022530329299,1,Germany,GM,GM,51.5,10.5,GM,1,France,FR,FR,46.0,2.0,FR,1,Germany,GM,GM,51.5,10.5,GM,20200301,https://www.belfasttelegraph.co.uk/news/uk/pm-thatcher-named-outfits-after-gorbachev-and-wogan-in-clothing-diary-39002234.html
6902,909352594,20200301,202003,2020,2020.1671,GOV,PRIME MINISTER,,,,,,GOV,,,FRA,BURGUNDY,FRA,,,,,,,,1,831,83,8,2,5.0,1,1,1,1.7331022530329299,1,Germany,GM,GM,51.5,10.5,GM,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,1,Germany,GM,GM,51.5,10.5,GM,20200301,https://www.belfasttelegraph.co.uk/news/uk/pm-thatcher-named-outfits-after-gorbachev-and-wogan-in-clothing-diary-39002234.html
6903,909352595,20200301,202003,2020,2020.1671,GOV,PRIME MINISTER,,,,,,GOV,,,FRA,BURGUNDY,FRA,,,,,,,,1,831,83,8,2,5.0,6,1,6,1.7331022530329299,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20200301,https://www.belfasttelegraph.co.uk/news/uk/pm-thatcher-named-outfits-after-gorbachev-and-wogan-in-clothing-diary-39002234.html
6904,909352596,20200301,202003,2020,2020.1671,GOV,GOVERNMENT,,,,,,GOV,,,FRAGOVHLH,FRANCE,FRA,,,,,GOV,HLH,,0,36,36,3,1,4.0,6,3,6,-6.91056910569106,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,20200301,https://www.wsaw.com/fox/content/news/New-coronavirus-cases-of-unknown-origin-found-on-West-Coast-568328341.html
6905,909352597,20200301,202003,2020,2020.1671,GOV,GOVERNMENT,,,,,,GOV,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,43,43,4,1,2.8,4,2,4,1.24489901337879,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,4,"Montevideo, Montevideo, Uruguay",UY,UY10,-34.8581,-56.1708,-907764,20200301,https://www.gov.uk/government/news/minister-for-the-americas-attends-inauguration-of-uruguayan-president
6906,909352598,20200301,202003,2020,2020.1671,GOV,GOVERNMENT,,,,,,GOV,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,43,43,4,1,2.8,4,2,4,1.24489901337879,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,United Kingdom,UK,UK,54.0,-4.0,UK,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,20200301,https://www.gov.uk/government/news/minister-for-the-americas-attends-inauguration-of-uruguayan-president
6907,909352599,20200301,202003,2020,2020.1671,GOV,GOVERNMENT,,,,,,GOV,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,43,43,4,1,2.8,12,2,12,1.24489901337879,1,United States,US,US,39.828175,-98.5795,US,1,United Kingdom,UK,UK,54.0,-4.0,UK,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,20200301,https://www.gov.uk/government/news/minister-for-the-americas-attends-inauguration-of-uruguayan-president
6908,909352600,20200301,202003,2020,2020.1671,GOV,KING,,,,,,GOV,,,GBR,LONDON,GBR,,,,,,,,1,51,51,5,1,3.4,20,1,20,2.9076086956521703,4,"City Of London, London, City of, United Kingdom",UK,UKH9,51.5141,-0.093689,-2601891,4,"City Of London, London, City of, United Kingdom",UK,UKH9,51.5141,-0.093689,-2601891,4,"City Of London, London, City of, United Kingdom",UK,UKH9,51.5141,-0.093689,-2601891,20200301,https://everything2.com:443/user/Tem42/writeups/Tiddles
6909,909352601,20200301,202003,2020,2020.1671,GOV,MINIST,,,,,,GOV,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,51,51,5,1,3.4,2,2,2,1.24489901337879,4,"Montevideo, Montevideo, Uruguay",UY,UY10,-34.8581,-56.1708,-907764,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,United Kingdom,UK,UK,54.0,-4.0,UK,20200301,https://www.gov.uk/government/news/minister-for-the-americas-attends-inauguration-of-uruguayan-president
6910,909352602,20200301,202003,2020,2020.1671,GOV,MINIST,,,,,,GOV,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,51,51,5,1,3.4,16,7,16,0.16458223952825302,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,United Kingdom,UK,UK,54.0,-4.0,UK,20200301,https://www.gov.uk/government/news/minister-for-the-americas-attends-inauguration-of-uruguayan-president
6911,909352603,20200301,202003,2020,2020.1671,GOV,DIRECTOR GENERAL,,,,,,GOV,,,GOVAGR,MINIST OF AGRICULTURE,,,,,,GOV,AGR,,1,43,43,4,1,2.8,10,1,10,2.53565768621236,4,"Victoria Falls, Matabeleland North, Zimbabwe",ZI,ZI06,-17.9235,25.843000000000004,-2323247,4,"Victoria Falls, Matabeleland North, Zimbabwe",ZI,ZI06,-17.9235,25.843000000000004,-2323247,4,"Victoria Falls, Matabeleland North, Zimbabwe",ZI,ZI06,-17.9235,25.843000000000004,-2323247,20200301,https://www.sundaynews.co.zw/fao-conference-in-vic-falls/
6912,909352604,20200301,202003,2020,2020.1671,GOV,GOVERNMENT,,,,,,GOV,,,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,0,36,36,3,1,4.0,18,3,18,-6.91056910569106,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,20200301,https://www.wsaw.com/fox/content/news/New-coronavirus-cases-of-unknown-origin-found-on-West-Coast-568328341.html
6913,909352605,20200301,202003,2020,2020.1671,GOV,FOREIGN AFFAIRS MINIST,,,,,,GOV,,,GRC,GREECE,GRC,,,,,,,,0,40,40,4,1,1.0,4,4,4,-3.1835700699642997,4,"Edirne, Edirne, Turkey",TU,TU22,41.6757,26.5587,-747443,4,"Athens, AttikíR, Greece",GR,GR35,37.9833,23.7333,-814876,4,"Edirne, Edirne, Turkey",TU,TU22,41.6757,26.5587,-747443,20200301,https://www.theage.com.au/world/europe/greece-fires-tear-gas-at-migrants-after-turkish-border-onslaught-20200301-p545qo.html
6914,909352606,20200301,202003,2020,2020.1671,GOV,FOREIGN AFFAIRS MINIST,,,,,,GOV,,,GRC,GREECE,GRC,,,,,,,,0,40,40,4,1,1.0,46,12,46,-3.93582313716291,4,"Athens, AttikíR, Greece",GR,GR35,37.9833,23.7333,-814876,4,"Athens, AttikíR, Greece",GR,GR35,37.9833,23.7333,-814876,4,"Athens, AttikíR, Greece",GR,GR35,37.9833,23.7333,-814876,20200301,https://www.theage.com.au/world/europe/greece-fires-tear-gas-at-migrants-after-turkish-border-onslaught-20200301-p545qo.html
6915,909352607,20200301,202003,2020,2020.1671,GOV,ADMINISTRATION,,,,,,GOV,,,GRC,GREECE,GRC,,,,,,,,0,174,174,17,4,-5.0,4,2,4,0.9890109890109899,3,"Boston, Massachusetts, United States",US,USMA,42.3584,-71.0598,617565,4,"Lesbos, Perifereia Voreiou Aigaiou, Greece",GR,GR65,39.1667,26.25,-822201,4,"Lesbos, Perifereia Voreiou Aigaiou, Greece",GR,GR65,39.1667,26.25,-822201,20200301,https://www.seattlepi.com/news/article/Thousands-of-refugee-life-jackets-attached-to-Mia-15080099.php
6916,909352608,20200301,202003,2020,2020.1671,GOV,ADMINISTRATION,,,,,,GOV,,,GRC,GREECE,GRC,,,,,,,,0,174,174,17,4,-5.0,4,2,4,0.9890109890109899,3,"Boston, Massachusetts, United States",US,USMA,42.3584,-71.0598,617565,4,"Lesbos, Perifereia Voreiou Aigaiou, Greece",GR,GR65,39.1667,26.25,-822201,3,"Boston, Massachusetts, United States",US,USMA,42.3584,-71.0598,617565,20200301,https://www.seattlepi.com/news/article/Thousands-of-refugee-life-jackets-attached-to-Mia-15080099.php
6917,909352609,20200301,202003,2020,2020.1671,GOV,HOME AFFAIRS MINIST,,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,1,20,20,2,1,3.0,8,4,8,-2.87641534208571,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,1,Iran,IR,IR,32.0,53.0,IR,1,Iran,IR,IR,32.0,53.0,IR,20200301,https://www.smh.com.au/politics/federal/australian-authorities-review-italy-travel-advice-as-confirmed-cases-rise-20200301-p545qn.html
6918,909352610,20200301,202003,2020,2020.1671,GOV,HOME AFFAIRS MINIST,,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,1,20,20,2,1,3.0,90,6,90,-2.31914785179997,1,Iran,IR,IR,32.0,53.0,IR,1,Iran,IR,IR,32.0,53.0,IR,1,Iran,IR,IR,32.0,53.0,IR,20200301,https://www.smh.com.au/politics/federal/australian-authorities-review-italy-travel-advice-as-confirmed-cases-rise-20200301-p545qn.html
6919,909352611,20200301,202003,2020,2020.1671,GOV,CABINET OF MINISTERS,,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,1,46,46,4,1,7.0,2,1,2,-5.5102040816326605,1,Afghanistan,AF,AF,33.0,66.0,AF,1,Armenia,AM,AM,40.0,45.0,AM,1,Armenia,AM,AM,40.0,45.0,AM,20200301,https://www.jewishpress.com/news/middle-east/iran-news/another-iranian-official-dies-of-coronavirus-more-borders-shut-down/2020/03/01/
6920,909352612,20200301,202003,2020,2020.1671,GOV,CABINET OF MINISTERS,,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,1,46,46,4,1,7.0,6,1,6,-5.5102040816326605,1,Saudi Arabia,SA,SA,25.0,45.0,SA,1,Jordan,JO,JO,31.0,36.0,JO,1,Kuwait,KU,KU,29.5,47.75,KU,20200301,https://www.jewishpress.com/news/middle-east/iran-news/another-iranian-official-dies-of-coronavirus-more-borders-shut-down/2020/03/01/
6921,909352613,20200301,202003,2020,2020.1671,GOV,CABINET OF MINISTERS,,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,1,46,46,4,1,7.0,2,1,2,-5.5102040816326605,1,Saudi Arabia,SA,SA,25.0,45.0,SA,1,Jordan,JO,JO,31.0,36.0,JO,1,Saudi Arabia,SA,SA,25.0,45.0,SA,20200301,https://www.jewishpress.com/news/middle-east/iran-news/another-iranian-official-dies-of-coronavirus-more-borders-shut-down/2020/03/01/
6922,909352614,20200301,202003,2020,2020.1671,GOV,HOME AFFAIRS MINIST,,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,1,172,172,17,4,-5.0,8,4,8,-2.87641534208571,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,1,Iran,IR,IR,32.0,53.0,IR,1,Iran,IR,IR,32.0,53.0,IR,20200301,https://www.smh.com.au/politics/federal/australian-authorities-review-italy-travel-advice-as-confirmed-cases-rise-20200301-p545qn.html
6923,909352615,20200301,202003,2020,2020.1671,GOV,HOME AFFAIRS MINIST,,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,1,172,172,17,4,-5.0,70,5,70,-2.93070106680045,1,Iran,IR,IR,32.0,53.0,IR,1,Iran,IR,IR,32.0,53.0,IR,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,20200301,https://www.smh.com.au/politics/federal/australian-authorities-review-italy-travel-advice-as-confirmed-cases-rise-20200301-p545qn.html
6924,909352616,20200301,202003,2020,2020.1671,GOV,KING,,,,,,GOV,,,LAB,WORKER,,,,,,LAB,,,1,51,51,5,1,3.4,1,1,1,-3.85714285714286,3,"Seattle, Washington, United States",US,USWA,47.6062,-122.33200000000001,1512650,3,"King County, Washington, United States",US,USWA,47.4665,-121.818,1531933,3,"Seattle, Washington, United States",US,USWA,47.6062,-122.33200000000001,1512650,20200301,https://www.wmbfnews.com/2020/02/29/department-health-confirms-first-death-coronavirus-united-states-has-occurred-washington-state/
6925,909352617,20200301,202003,2020,2020.1671,GOV,KING,,,,,,GOV,,,LAB,WORKER,,,,,,LAB,,,1,51,51,5,1,3.4,8,3,8,-3.4021756518957003,3,"King County, Washington, United States",US,USWA,47.4665,-121.818,1531933,3,"King County, Washington, United States",US,USWA,47.4665,-121.818,1531933,3,"King County, Washington, United States",US,USWA,47.4665,-121.818,1531933,20200301,https://www.wmbfnews.com/2020/02/29/department-health-confirms-first-death-coronavirus-united-states-has-occurred-washington-state/
6926,909352618,20200301,202003,2020,2020.1671,GOV,PRESIDENT,,,,,,GOV,,,MED,MEDIA,,,,,,MED,,,1,10,10,1,1,0.0,12,1,6,-5.31520395550062,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20200301,https://www.dailymail.co.uk/news/article-8060631/Mike-Bloomberg-addresses-nation-coronavirus-crisis-presidential-style-speech.html
6927,909352619,20200301,202003,2020,2020.1671,GOV,PRESIDENT,,,,,,GOV,,,MED,MEDIA,,,,,,MED,,,0,10,10,1,1,0.0,2,1,2,-5.31520395550062,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20200301,https://www.dailymail.co.uk/news/article-8060631/Mike-Bloomberg-addresses-nation-coronavirus-crisis-presidential-style-speech.html
6928,909352620,20200301,202003,2020,2020.1671,GOV,ADMINISTRATION,,,,,,GOV,,,MED,COLUMNIST,,,,,,MED,,,0,13,13,1,1,0.4,7,1,7,-1.71306209850107,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20200301,https://finance.yahoo.com/news/why-taliban-celebrating-trump-peace-162021492.html
6929,909352621,20200301,202003,2020,2020.1671,GOV,PRINCE,,,,,,GOV,,,MIL,MILITARY,,,,,,MIL,,,1,51,51,5,1,3.4,6,1,6,2.22602739726027,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20200301,https://www.express.co.uk/news/royal/1249215/Prince-Harry-megxit-Meghan-markle-latest-queen-row-marines
6930,909352622,20200301,202003,2020,2020.1671,GOV,PRINCE,,,,,,GOV,,,MIL,MILITARY,,,,,,MIL,,,1,51,51,5,1,3.4,2,1,2,2.22602739726027,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,50.9167,-0.083333,-2609142,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,50.9167,-0.083333,-2609142,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,50.9167,-0.083333,-2609142,20200301,https://www.express.co.uk/news/royal/1249215/Prince-Harry-megxit-Meghan-markle-latest-queen-row-marines
6931,909352623,20200301,202003,2020,2020.1671,GOV,PRINCE,,,,,,GOV,,,MIL,MILITARY,,,,,,MIL,,,1,80,80,8,2,5.0,6,1,6,2.22602739726027,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20200301,https://www.express.co.uk/news/royal/1249215/Prince-Harry-megxit-Meghan-markle-latest-queen-row-marines
6932,909352624,20200301,202003,2020,2020.1671,GOV,PRINCE,,,,,,GOV,,,MIL,MILITARY,,,,,,MIL,,,1,80,80,8,2,5.0,2,1,2,2.22602739726027,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,50.9167,-0.083333,-2609142,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,50.9167,-0.083333,-2609142,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,50.9167,-0.083333,-2609142,20200301,https://www.express.co.uk/news/royal/1249215/Prince-Harry-megxit-Meghan-markle-latest-queen-row-marines
6933,909352625,20200301,202003,2020,2020.1671,GOV,PRESIDENT,,,,,,GOV,,,MOS,MUSLIM,,,,MOS,,,,,1,172,172,17,4,-5.0,19,2,19,-6.6311703188307405,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20200301,https://www.aljazeera.com/news/2020/02/hundreds-rally-cities-anti-muslim-violence-delhi-200229223719285.html
